Bike_id,Publish_period,End_Date,Departure_Date,Distance_travelled,Color,Country_Sold,N_Photos,Price,N_Inquires,is_sold
XL3-1052894,4,1402444800000000000,1406505600000000000,96335,Silver,Laos,32,73000,16,1.0
XL3-1508946,1,1401408000000000000,1404950400000000000,67017,Silver,Philippine,31,95000,3,0.0
XL3-1508946,12,1402444800000000000,1404950400000000000,67017,Silver,Philippine,31,78000,3,1.0
XL3-1089877,14,1401408000000000000,1405987200000000000,103882,Silver,Laos,34,95000,6,0.0
XL3-1089877,12,1402444800000000000,1405987200000000000,103882,Silver,Laos,34,68000,6,1.0
XL3-1262386,15,1401321600000000000,1405987200000000000,89716,Silver,Laos,32,95000,10,0.0
XL3-1262386,13,1402444800000000000,1405987200000000000,89716,Silver,Laos,32,68000,10,1.0
XL3-1147004,0,1401062400000000000,1405209600000000000,92798,Silver,Bahamas,31,105000,10,0.0
XL3-1147004,17,1402531200000000000,1405209600000000000,92798,Silver,Bahamas,31,78000,10,1.0
XL3-1544067,23,1401408000000000000,1407974400000000000,77160,Silver,Laos,30,105000,11,0.0
XL3-1544067,13,1402531200000000000,1407974400000000000,77160,Silver,Laos,30,68000,11,1.0
XL3-1504691,1,1400889600000000000,1405641600000000000,102025,Silver,Laos,34,93000,13,0.0
XL3-1504691,20,1402617600000000000,1405641600000000000,102025,Silver,Laos,34,66000,13,1.0
XL3-1041680,3,1401580800000000000,1405468800000000000,73938,Red,Laos,31,92000,4,0.0
XL3-1041680,12,1402617600000000000,1405468800000000000,73938,Red,Laos,31,75000,4,1.0
XL3-1189523,12,1401667200000000000,1405468800000000000,97423,Red,Laos,30,93000,12,0.0
XL3-1189523,11,1402617600000000000,1405468800000000000,97423,Red,Laos,30,66000,12,1.0
XL3-1542728,14,1402444800000000000,1406073600000000000,85813,Pearl,Philippine,30,99000,3,0.0
XL3-1542728,2,1402617600000000000,1406073600000000000,85813,Pearl,Philippine,30,72000,3,1.0
XL3-1536669,5,1402876800000000000,1406678400000000000,80000,White,Malaysia,30,40000,1,1.0
XL3-1017182,15,1402876800000000000,1405641600000000000,41142,Blue,Laos,34,95000,10,0.0
XL3-1017182,0,1402876800000000000,1405641600000000000,41142,Blue,Laos,34,78000,10,1.0
XL3-1562866,4,1401753600000000000,1405641600000000000,39696,Red,Laos,32,97000,8,0.0
XL3-1562866,13,1402876800000000000,1405641600000000000,39696,Red,Laos,32,75000,8,1.0
XL3-1122027,2,1401926400000000000,1405209600000000000,65320,White,Laos,31,90000,9,0.0
XL3-1122027,11,1402876800000000000,1405209600000000000,65320,White,Laos,31,73000,9,1.0
XL3-1147164,2,1401580800000000000,1405382400000000000,76884,Red,Laos,31,100000,4,0.0
XL3-1147164,15,1402876800000000000,1405382400000000000,76884,Red,Laos,31,73000,4,1.0
XL3-1526783,8,1401840000000000000,1405468800000000000,121870,Pearl,Laos,30,100000,9,0.0
XL3-1526783,13,1402963200000000000,1405468800000000000,121870,Pearl,Laos,30,73000,9,1.0
XL3-1274873,5,1400976000000000000,1406764800000000000,88300,Blue,Laos,33,103000,24,0.0
XL3-1274873,24,1403049600000000000,1406764800000000000,88300,Blue,Laos,33,66000,24,1.0
XL3-1214422,2,1402099200000000000,1405209600000000000,69083,Silver,Laos,32,100000,10,0.0
XL3-1214422,11,1403049600000000000,1405209600000000000,69083,Silver,Laos,32,83000,10,1.0
XL3-1117429,13,1402790400000000000,1406505600000000000,104634,Silver,Laos,32,91000,8,0.0
XL3-1117429,3,1403049600000000000,1406505600000000000,104634,Silver,Laos,32,74000,8,1.0
XL3-1567113,1,1401321600000000000,1406246400000000000,108589,Red,Laos,33,90000,19,0.0
XL3-1567113,20,1403049600000000000,1406246400000000000,108589,Red,Laos,33,63000,19,1.0
XL3-1156137,0,1402099200000000000,1410307200000000000,85657,Black,Philippine,33,96000,2,0.0
XL3-1156137,11,1403049600000000000,1410307200000000000,85657,Black,Philippine,33,79000,2,1.0
XL3-1263266,47,1402185600000000000,1409270400000000000,133637,Pearl,Armenia,32,91000,37,0.0
XL3-1263266,10,1403049600000000000,1409270400000000000,133637,Pearl,Armenia,32,55000,37,1.0
XL3-1028791,6,1402531200000000000,1405382400000000000,48207,Red,Laos,30,95000,3,0.0
XL3-1028791,7,1403136000000000000,1405382400000000000,48207,Red,Laos,30,78000,3,1.0
XL3-1025194,20,1402790400000000000,1406678400000000000,118373,Pearl,Laos,31,89000,18,0.0
XL3-1025194,4,1403136000000000000,1406678400000000000,118373,Pearl,Laos,31,62000,18,1.0
XL3-1510845,8,1402704000000000000,1405468800000000000,114208,Blue,Laos,30,91000,10,0.0
XL3-1510845,5,1403136000000000000,1405468800000000000,114208,Blue,Laos,30,74000,10,1.0
XL38001201,10,1402099200000000000,1406678400000000000,30942,Blue,Laos,33,110000,1,0.0
XL38001201,12,1403136000000000000,1406678400000000000,30942,Blue,Laos,33,83000,1,1.0
XL3-1029813,10,1403222400000000000,1405641600000000000,74662,Blue,Laos,33,95000,6,1.0
XL3-1534728,5,1402272000000000000,1405468800000000000,112052,Silver,Laos,31,99000,6,0.0
XL3-1534728,11,1403222400000000000,1405468800000000000,112052,Silver,Laos,31,72000,6,1.0
XL3-1026236,5,1402963200000000000,1405296000000000000,132658,Silver,Philippine,30,93000,3,0.0
XL3-1026236,3,1403222400000000000,1405296000000000000,132658,Silver,Philippine,30,76000,3,1.0
XL3-1071555,8,1403222400000000000,1405468800000000000,57307,Blue,Laos,31,95000,4,1.0
XL3-1025414,8,1403222400000000000,1405468800000000000,99465,Silver,Indonesia,31,92000,3,0.0
XL3-1025414,0,1403222400000000000,1405468800000000000,99465,Silver,Indonesia,31,75000,3,1.0
XL3-1144479,11,1402704000000000000,1405728000000000000,88115,Red,Laos,35,100000,10,0.0
XL3-1144479,9,1403481600000000000,1405728000000000000,88115,Red,Laos,35,73000,10,1.0
XL3-1110561,5,1402531200000000000,1405555200000000000,94256,Red,Laos,31,98000,6,0.0
XL3-1110561,11,1403481600000000000,1405555200000000000,94256,Red,Laos,31,73000,6,1.0
XL3-1127807,11,1403222400000000000,1405555200000000000,69399,Red,Laos,31,99000,12,0.0
XL3-1127807,3,1403481600000000000,1405555200000000000,69399,Red,Laos,31,82000,12,1.0
XL3-1057675,9,1402963200000000000,1407283200000000000,95520,Silver,Indonesia,32,100000,6,0.0
XL3-1057675,7,1403568000000000000,1407283200000000000,95520,Silver,Indonesia,32,73000,6,1.0
XL3-1512853,19,1403049600000000000,1407974400000000000,81298,White,Laos,30,98000,24,0.0
XL3-1512853,7,1403654400000000000,1407974400000000000,81298,White,Laos,30,71000,24,1.0
XL3-1546524,6,1403654400000000000,1405382400000000000,71460,Red,Laos,31,103000,3,1.0
XL3-1228715,12,1403136000000000000,1406505600000000000,129317,Silver,Laos,34,91000,17,0.0
XL3-1228715,6,1403654400000000000,1406505600000000000,129317,Silver,Laos,34,57000,17,1.0
XL3-1549125,4,1402790400000000000,1406505600000000000,85130,Red,Laos,30,95000,16,0.0
XL3-1549125,10,1403654400000000000,1406505600000000000,85130,Red,Laos,30,61000,16,1.0
XL3-1008688,22,1403222400000000000,1407196800000000000,68727,Red,Laos,31,105000,9,0.0
XL3-1008688,5,1403654400000000000,1407196800000000000,68727,Red,Laos,31,68000,9,1.0
XL3-1026163,0,1401494400000000000,1407196800000000000,88568,Red,Laos,34,93000,11,0.0
XL3-1026163,26,1403740800000000000,1407196800000000000,88568,Red,Laos,34,83000,11,1.0
XL3-1536284,27,1403481600000000000,1408492800000000000,32090,White,Malaysia,32,104000,10,0.0
XL3-1536284,4,1403827200000000000,1408492800000000000,32090,White,Malaysia,32,67000,10,1.0
XL3-1523222,21,1403740800000000000,1407196800000000000,108166,Blue,Laos,32,98000,7,0.0
XL3-1523222,1,1403827200000000000,1407196800000000000,108166,Blue,Laos,32,71000,7,1.0
XL3-1055075,1,1402444800000000000,1407283200000000000,84078,Pink,Laos,32,93000,8,0.0
XL3-1055075,16,1403827200000000000,1407283200000000000,84078,Pink,Laos,32,71000,8,1.0
XL3-1001566,12,1402704000000000000,1407801600000000000,55960,Red,Laos,32,93000,5,0.0
XL3-1001566,13,1403827200000000000,1407801600000000000,55960,Red,Laos,32,71000,5,1.0
XL3-1273262,14,1403827200000000000,1406505600000000000,71230,Silver,Cambodia,33,93000,2,1.0
XL3-1028953,6,1402963200000000000,1406937600000000000,85109,Pearl,Laos,31,93000,12,0.0
XL3-1028953,11,1403913600000000000,1406937600000000000,85109,Pearl,Laos,31,76000,12,1.0
XL3-1026433,11,1403654400000000000,1406592000000000000,54042,Red,Laos,31,93000,4,0.0
XL3-1026433,3,1403913600000000000,1406592000000000000,54042,Red,Laos,31,66000,4,1.0
XL3-1195983,12,1403827200000000000,1406678400000000000,72305,Green,Laos,30,93000,15,0.0
XL3-1195983,3,1404086400000000000,1406678400000000000,72305,Green,Laos,30,76000,15,1.0
XL3-1077819,25,1403913600000000000,1407801600000000000,38367,Red,Laos,38,95000,16,0.0
XL3-1077819,2,1404086400000000000,1407801600000000000,38367,Red,Laos,38,63000,16,1.0
XL3-1194217,13,1403308800000000000,1406851200000000000,96322,Silver,Laos,31,110000,12,0.0
XL3-1194217,9,1404086400000000000,1406851200000000000,96322,Silver,Laos,31,83000,12,1.0
XL3-1187548,16,1404000000000000000,1406851200000000000,98517,Blue,Laos,34,97000,11,0.0
XL3-1187548,1,1404086400000000000,1406851200000000000,98517,Blue,Laos,34,70000,11,1.0
XL3-1015740,10,1404086400000000000,1405728000000000000,67177,Pearl,Laos,29,93000,4,0.0
XL3-1015740,0,1404086400000000000,1405728000000000000,67177,Pearl,Laos,29,88000,4,1.0
XL3-1187141,10,1403481600000000000,1406592000000000000,87130,Pearl,Laos,30,94000,12,0.0
XL3-1187141,7,1404086400000000000,1406592000000000000,87130,Pearl,Laos,30,60000,12,1.0
XL3-1506868,12,1404000000000000000,1405728000000000000,96875,Silver,Laos,32,96000,5,0.0
XL3-1506868,1,1404086400000000000,1405728000000000000,96875,Silver,Laos,32,79000,5,1.0
XL3-1197128,4,1401408000000000000,1409788800000000000,91482,Blue,Philippine,31,100000,18,0.0
XL3-1197128,32,1404172800000000000,1409788800000000000,91482,Blue,Philippine,31,63000,18,1.0
XL3-1056850,0,1401753600000000000,1410134400000000000,73499,Silver,Vietnam,36,93000,13,0.0
XL3-1056850,28,1404172800000000000,1410134400000000000,73499,Silver,Vietnam,36,49000,13,1.0
XL3-1007766,21,1404000000000000000,1409961600000000000,65125,Red,Philippines,30,98000,8,0.0
XL3-1007766,2,1404172800000000000,1409961600000000000,65125,Red,Philippines,30,61000,8,1.0
XL3-1222792,21,1403568000000000000,1407801600000000000,123628,Blue,Laos,34,91000,18,0.0
